"authors","title","complete_ds_ubib","year","fachbereich_ubib","institut_ubib","institut_short","subject_area","genre_ubib","year_ubib","doi","link","oa_status_bib","oa_status_bib_binary","oa_status_bib_true_false","oa_status_manual","oa_status_manual_binary","oa_status_manual_true_false","oa_status_unpaywall_api","license_bib","license_manual","journal_name","publisher"
"Schneider, Kathrin P.; Hoffmann, J. Elis; Boyet, Maud; Münker, Carsten; Kröner, Alfred","Coexistence of enriched and modern-like 142Nd signatures in Archean igneous rocks of the eastern Kaapvaal Craton, southern Africa","Earth and planetary science letters. Amsterdam: Elsevier, 487, 2018, Seite 54-66, . 0012-821X.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.epsl.2018.01.022","http://dx.doi.org/10.1016/j.epsl.2018.01.022","Open Access green","open","TRUE","green","open","TRUE","TRUE","NA","no CC license","Earth and Planetary Science Letters","Elsevier"
"Hamann, Christopher; Bläsing, Saskia; Hecht, Lutz; Schäffer, Sebastian; Deutsch, Alex; Osterholz, Jens; Lexow, Bernd","The reaction of carbonates in contact with laser?generated, superheated silicate melts: constraining impact metamorphism of carbonate?bearing target rocks","Meteoritics & planetary science. Hoboken, NJ: Wiley-Blackwell, 53, 2018, 8, Seite 1644-1686, . 1086-9379.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1111/maps.13133","http://dx.doi.org/10.1111/maps.13133",NA,"no status","no status","bronze","closed","FALSE","FALSE","NA","no CC license","Meteoritics & Planetary Science","Wiley"
"Stawski, Tomasz M.; Roncal-Herrero, Teresa; Fernandez-Martinez, Alejandro; Matamoros-Veloza, Adriana; Kröger, Roland; Benning, Liane G.","""On demand"" triggered crystallization of CaCO3 from solute precursor species stabilized by the water-in-oil microemulsion","Physical chemistry, chemical physics. Cambridge: RSC Publishing, 20, 2018, 20, Seite 13825-13835, . 1463-9076.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1039/c8cp00540k","http://dx.doi.org/10.1039/C8CP00540K","Open Access hybrid","open","TRUE","hybrid","open","TRUE","TRUE","cc-by-nc","cc-by-nc","Physical Chemistry Chemical Physics","Royal Society of Chemistry"
"Riedel, Christian; Michael, Gregory; Kneissl, Thomas; Orgel, Csilla; Hiesinger, Harald; Bogert, Carolyn H. van der","A new tool to account for crater obliteration effects in crater size-frequency distribution measurements","Earth and space science. Malden, Mass.: American Geophysical Union, 5, 2018, 6, Seite 258-267, . 2333-5084.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1002/2018ea000383","http://dx.doi.org/10.1002/2018EA000383","Open Access gold","open","TRUE","gold","open","TRUE","TRUE","cc-by-nc-nd","cc-by-nc-nd","Earth and Space Science","AGU"
"Breitenbach, Romy; Silbernagl, Dorothee; Toepel, Jörg; Sturm, Heinz; Broughton, William J.; Sassaki, Guilherme L.; Gorbushina, Anna A.","Corrosive extracellular polysaccharides of the rock-inhabiting model fungus Knufia petricola","Extremophiles. Tokyo: Springer, 22, 2018, 2, Seite 165-175, . 1431-0651.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1007/s00792-017-0984-5","http://dx.doi.org/10.1007/s00792-017-0984-5","Open Access hybrid","open","TRUE","hybrid","open","TRUE","TRUE","cc by","cc-by","Extremohiles","Springer"
"Taillefer, Audrey; Guillou-Frottier, Laurent; Soliva, Roger; Magri, Fabien; Lopez, Simon; Courrioux, Gabriel; Millot, Romain; Ladouche, Bernard; Le Goff, Elisabeth","Topographic and faults control of hydrothermal circulation along dormant faults in an orogen","Geochemistry, geophysics, geosystems. Hoboken, NJ: Wiley, 19, 2018, 12, Seite 4972-4995, . 1525-2027.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1029/2018gc007965","http://dx.doi.org/10.1029/2018GC007965","Open Access bronze","open","TRUE","bronze","closed","FALSE","FALSE","all rights reserved","no CC license","Geochemistry, Geophysics, Geosystems","AGU"
"Lowenstern, Jacob B.; Hinsberg, Vincent van; Berlo, Kim; Liesegang, Moritz; Iacovino, Kayla; Bindeman, Ilya N.; Wright, Heather M.","Opal-A in glassy pumice, acid alteration, and the 1817 phreatomagmatic eruption at Kawah Ijen (Java), Indonesia","Frontiers in earth science. Lausanne: Frontiers Media, 6, 2018, Artikel 11, . 2296-6463.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.3389/feart.2018.00011","http://dx.doi.org/10.3389/feart.2018.00011","Open Access gold","open","TRUE","gold","open","TRUE","TRUE","cc by","cc-by","Volcanology","Frontiers"
"Kaufmann, Felix E. D.; Vukmanovic, Zoja; Holness, Marian B.; Hecht, Lutz","Orthopyroxene oikocrysts in the MG1 chromitite layer of the Bushveld complex: implications for cumulate formation and recrystallisation","Contributions to mineralogy and petrology. Berlin: Springer, 173, 2018, 2, Artikel 17, . 0010-7999.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1007/s00410-018-1441-x","http://dx.doi.org/10.1007/s00410-018-1441-x",NA,"no status","no status","closed","closed","FALSE","FALSE","NA","no CC license","Contributions to Mineralogy and Petrology","Springer"
"Veldhuis, Sjoerd A.; Stawski, Tomasz M.; Gonzalez Rodriguez, Pablo; Yuan, Huiyu; Besselink, Rogier; Benning, Liane G.; Elshof, Johan E. ten","Following the kinetics of barium titanate nanocrystal formation in benzyl alcohol under near-ambient conditions","Small. Weinheim, Weinheim: Wiley-VCH, 14, 2018, 40, Artikel 1802003, . 1613-6810.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1002/smll.201802003","http://dx.doi.org/10.1002/smll.201802003","Open Access green","open","TRUE","green","open","TRUE","TRUE","cc-by-nc","cc-by-nc","Small","Wiley"
"Wittmann, H.; Oelze, M.; Roig, H.; Blanckenburg, Friedhelm von","Are seasonal variations in river-floodplain sediment exchange in the lower Amazon River basin resolvable through meteoric cosmogenic 10Be to stable 9Be ratios?","Geomorphology. Amsterdam: Elsevier Science, 322, 2018, Seite 148-158, . 0169-555X.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.geomorph.2018.08.045","http://dx.doi.org/10.1016/j.geomorph.2018.08.045",NA,"no status","no status","closed","closed","FALSE","FALSE","NA","no CC license","Geomorphology","Elsevier"
"Magnall, Joseph M.; Gleeson, Sarah A.; Poulton, Simon W.; Gordon, Gwyneth W.; Paradis, Suzanne","Links between seawater paleoredox and the formation of sediment-hosted massive sulphide (SHMS) deposits - Fe speciation and Mo isotope constraints from Late Devonian mudstones","Chemical geology. New York, NY: Elsevier, 490, 2018, Seite 45-60, . 0009-2541.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.chemgeo.2018.05.005","http://dx.doi.org/10.1016/j.chemgeo.2018.05.005","Open Access green","open","TRUE","green","open","TRUE","TRUE","cc-by-nc-nd","cc-by-nc-nd","Chemical Geology","Elsevier"
"Schannor, Mathias; Veksler, Ilya V.; Hecht, Lutz; Harris, Chris; Romer, Rolf L.; Manyeruke, Tawanda D.","Small-scale Sr and O isotope variations through the UG2 in the eastern Bushveld Complex: the role of crustal fluids","Chemical geology. New York, NY: Elsevier, 485, 2018, Seite 100-112, . 0009-2541.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.chemgeo.2018.03.040","http://dx.doi.org/10.1016/j.chemgeo.2018.03.040",NA,"no status","no status","closed","closed","FALSE","FALSE","NA","no CC license","Chemical Geology","Elsevier"
"Wostbrock, Jordan A. G.; Sharp, Zachary D.; Sanchez-Yanez, Camilo; Reich, Martin; Heuvel, Daniela B. van den; Benning, Liane G.","Calibration and application of silica-water triple oxygen isotope thermometry to geothermal systems in Iceland and Chile","Geochimica et cosmochimica acta. New York, NY: Elsevier Science, 234, 2018, Seite 84-97, . 0016-7037.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.gca.2018.05.007","http://dx.doi.org/10.1016/j.gca.2018.05.007","Open Access bronze","open","TRUE","bronze","closed","FALSE","FALSE","all rights reserved","no CC license","Geochemica et Cosmochemica Acta","Elsevier"
"Scherler, Dirk; Wulf, Hendrik; Gorelick, Noel","Global assessment of supraglacial debris-cover extents","Geophysical research letters. Hoboken, NJ: Wiley, 45, 2018, 21, Seite 11,798-11,805, . 0094-8276.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1029/2018gl080158","http://dx.doi.org/10.1029/2018GL080158","Open Access bronze","open","TRUE","bronze","closed","FALSE","FALSE","all rights reserved","no CC license","Geophysical Research Letters","AGU"
"Motra, Hem Bahadur; Zertani, Sascha","Influence of loading and heating processes on elastic and geomechanical properties of eclogites and granulites","Journal of rock mechanics and geotechnical engineering. Amsterdam: Elsevier, 10, 2018, 1, Seite 127-137, . 1674-7755.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.jrmge.2017.11.001","http://dx.doi.org/10.1016/j.jrmge.2017.11.001","Open Access gold","open","TRUE","gold","open","TRUE","TRUE","cc-by-nc-nd 4.0","cc-by-nc-nd","Journal of Rock Mechanics and Geotechnical Engineering","Elsevier"
"De Toffoli, Barbara; Pozzobon, Riccardo; Mazzarini, Francesco; Orgel, Csilla; Massironi, Matteo; Giacomini, Lorenza; Mangold, Nicolas; Cremonese, Gabriele","Estimate of depths of source fluids related to mound fields on Mars","Planetary and space science. Kidlington: Elsevier Science, 164, 2018, Seite 164-173, . 0032-0633.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.pss.2018.07.005","http://dx.doi.org/10.1016/j.pss.2018.07.005","Open Access green","open","TRUE","green","open","TRUE","TRUE","NA","no CC license","Planetary and Space Science","Elsevier"
"Kusebauch, Christof; Oelze, Marcus; Gleeson, Sarah A.","Partitioning of arsenic between hydrothermal fluid and pyrite during experimental siderite replacement","Chemical geology. New York, NY: Elsevier, 500, 2018, Seite 136-147, . 0009-2541.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1016/j.chemgeo.2018.09.027","http://dx.doi.org/10.1016/j.chemgeo.2018.09.027","Open Access hybrid","open","TRUE","hybrid","open","TRUE","TRUE","cc by","cc-by","Chemical Geology","Elsevier"
"Bloch, Wasja; John, Timm; Kummerow, Jörn; Salazar, Pablo; Krüger, Oliver S.; Shapiro, Serge A.","Watching dehydration: seismic indication for transient fluid pathways in the oceanic mantle of the subducting Nazca slab","Geochemistry, geophysics, geosystems. Hoboken, NJ: Wiley, 19, 2018, 9, Seite 3189-3207, . 1525-2027.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1029/2018gc007703","http://dx.doi.org/10.1029/2018GC007703","Open Access bronze","open","TRUE","bronze","closed","FALSE","FALSE","all rights reserved","no CC license","Geochemistry, Geophysics, Geosystems","AGU"
"Cuesta Mayorga, Iris; Astilleros, José Manuel; Fernández-Díaz, Lurdes; Morales, Juan; Prieto, Manuel; Roncal-Herrero, Teresa; Benning, Liane G.","Epitactic overgrowths of calcite (CaCO3) on anhydrite (CaSO4) cleavage surfaces","Crystal growth & design. Washington, DC: ACS Publications, 18, 2018, 3, Seite 1666-1675, . 1528-7483.",2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie","journal article",2018,"10.1021/acs.cgd.7b01610","http://dx.doi.org/10.1021/acs.cgd.7b01610",NA,"no status","no status","closed","closed","FALSE","FALSE","NA","no CC license","Crystal Growth & Design","American Chemical Society"
